Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jan 9, 2024 10:00 AM;Jan 9, 2024 11:00 AM;66,295.31;22,257.00;594.00;9,244.50;12,418.50;44,038.31
Jan 9, 2024 11:00 AM;Jan 9, 2024 12:00 PM;67,807.75;25,062.25;488.25;7,951.00;16,623.00;42,745.50
Jan 9, 2024 12:00 PM;Jan 9, 2024 1:00 PM;67,727.10;25,463.75;411.25;7,248.75;17,803.75;42,263.35
Jan 9, 2024 1:00 PM;Jan 9, 2024 2:00 PM;66,084.55;23,122.00;372.00;7,081.50;15,668.50;42,962.55
Jan 9, 2024 2:00 PM;Jan 9, 2024 3:00 PM;62,447.10;18,716.75;361.75;7,324.75;11,030.25;43,730.35
Jan 9, 2024 3:00 PM;Jan 9, 2024 4:00 PM;58,237.79;13,434.50;358.75;8,079.00;4,996.75;44,803.29
Jan 9, 2024 4:00 PM;Jan 9, 2024 5:00 PM;56,360.31;10,340.50;348.00;9,452.50;540.00;46,019.81
Jan 9, 2024 5:00 PM;Jan 9, 2024 6:00 PM;58,060.03;10,973.25;336.50;10,636.75;0.00;47,086.78
Jan 9, 2024 6:00 PM;Jan 9, 2024 7:00 PM;58,645.77;11,536.75;327.75;11,209.00;0.00;47,109.02
Jan 9, 2024 7:00 PM;Jan 9, 2024 8:00 PM;57,772.38;11,591.75;320.00;11,271.75;0.00;46,180.63
Jan 9, 2024 8:00 PM;Jan 9, 2024 9:00 PM;56,512.26;11,463.25;320.00;11,143.25;0.00;45,049.01
Jan 9, 2024 9:00 PM;Jan 9, 2024 10:00 PM;54,190.75;10,968.75;325.00;10,643.75;0.00;43,222.00
Jan 9, 2024 10:00 PM;Jan 9, 2024 11:00 PM;51,609.20;10,440.25;331.50;10,108.75;0.00;41,168.95
Jan 9, 2024 11:00 PM;Jan 10, 2024 12:00 AM;48,792.06;10,018.00;344.75;9,673.25;0.00;38,774.06
Jan 10, 2024 12:00 AM;Jan 10, 2024 1:00 AM;47,771.30;9,571.75;384.50;9,187.25;0.00;38,199.55
Jan 10, 2024 1:00 AM;Jan 10, 2024 2:00 AM;45,817.63;9,165.75;390.00;8,775.75;0.00;36,651.88
Jan 10, 2024 2:00 AM;Jan 10, 2024 3:00 AM;45,147.62;8,870.75;400.00;8,470.75;0.00;36,276.87
Jan 10, 2024 3:00 AM;Jan 10, 2024 4:00 AM;44,703.43;8,650.75;411.50;8,239.25;0.00;36,052.68
Jan 10, 2024 4:00 AM;Jan 10, 2024 5:00 AM;45,310.22;8,606.50;434.25;8,172.25;0.00;36,703.72
Jan 10, 2024 5:00 AM;Jan 10, 2024 6:00 AM;47,434.54;8,745.50;476.75;8,268.75;0.00;38,689.04
Jan 10, 2024 6:00 AM;Jan 10, 2024 7:00 AM;51,944.20;8,920.50;531.00;8,389.50;0.00;43,023.70
Jan 10, 2024 7:00 AM;Jan 10, 2024 8:00 AM;55,844.52;8,872.75;590.00;8,282.75;0.00;46,971.77
Jan 10, 2024 8:00 AM;Jan 10, 2024 9:00 AM;58,996.41;9,895.00;655.25;8,106.00;1,133.75;49,101.41
Jan 10, 2024 9:00 AM;Jan 10, 2024 10:00 AM;62,517.94;14,292.50;702.25;7,669.75;5,920.50;48,225.44
Jan 10, 2024 10:00 AM;Jan 10, 2024 11:00 AM;66,394.57;18,674.75;721.25;6,434.00;11,519.50;47,719.82
Jan 10, 2024 11:00 AM;Jan 10, 2024 12:00 PM;68,851.01;20,855.25;707.75;4,551.25;15,596.25;47,995.76
Jan 10, 2024 12:00 PM;Jan 10, 2024 1:00 PM;68,902.45;20,771.75;680.50;3,220.50;16,870.75;48,130.70
Jan 10, 2024 1:00 PM;Jan 10, 2024 2:00 PM;66,764.93;18,170.75;675.75;2,610.50;14,884.50;48,594.18
Jan 10, 2024 2:00 PM;Jan 10, 2024 3:00 PM;63,127.14;13,701.50;705.50;2,612.25;10,383.75;49,425.64
Jan 10, 2024 3:00 PM;Jan 10, 2024 4:00 PM;58,725.52;8,500.25;763.00;3,087.00;4,650.25;50,225.27
Jan 10, 2024 4:00 PM;Jan 10, 2024 5:00 PM;57,657.94;5,475.75;831.25;4,118.25;526.25;52,182.19
Jan 10, 2024 5:00 PM;Jan 10, 2024 6:00 PM;59,153.70;6,062.75;876.25;5,186.50;0.00;53,090.95
Jan 10, 2024 6:00 PM;Jan 10, 2024 7:00 PM;59,325.45;6,476.75;865.25;5,611.50;0.00;52,848.70
Jan 10, 2024 7:00 PM;Jan 10, 2024 8:00 PM;57,192.91;6,154.00;793.25;5,360.75;0.00;51,038.91
Jan 10, 2024 8:00 PM;Jan 10, 2024 9:00 PM;55,529.07;5,598.25;706.25;4,892.00;0.00;49,930.82
Jan 10, 2024 9:00 PM;Jan 10, 2024 10:00 PM;52,217.52;4,934.00;623.25;4,310.75;0.00;47,283.52
Jan 10, 2024 10:00 PM;Jan 10, 2024 11:00 PM;50,235.92;4,410.50;581.75;3,828.75;0.00;45,825.42
Jan 10, 2024 11:00 PM;Jan 11, 2024 12:00 AM;47,561.47;4,114.75;596.50;3,518.25;0.00;43,446.72
Jan 11, 2024 12:00 AM;Jan 11, 2024 1:00 AM;43,180.85;3,597.25;629.00;2,968.25;0.00;39,583.60
Jan 11, 2024 1:00 AM;Jan 11, 2024 2:00 AM;41,816.51;3,883.00;724.25;3,158.75;0.00;37,933.51
Jan 11, 2024 2:00 AM;Jan 11, 2024 3:00 AM;41,922.28;4,310.75;882.00;3,428.75;0.00;37,611.53
Jan 11, 2024 3:00 AM;Jan 11, 2024 4:00 AM;41,807.69;4,908.75;1,114.75;3,794.00;0.00;36,898.94
Jan 11, 2024 4:00 AM;Jan 11, 2024 5:00 AM;43,024.21;5,713.75;1,416.50;4,297.25;0.00;37,310.46
Jan 11, 2024 5:00 AM;Jan 11, 2024 6:00 AM;46,641.78;6,536.75;1,697.00;4,839.75;0.00;40,105.03
Jan 11, 2024 6:00 AM;Jan 11, 2024 7:00 AM;51,130.54;7,056.00;1,877.25;5,178.75;0.00;44,074.54
Jan 11, 2024 7:00 AM;Jan 11, 2024 8:00 AM;55,251.83;7,472.00;2,025.25;5,446.75;0.00;47,779.83
Jan 11, 2024 8:00 AM;Jan 11, 2024 9:00 AM;58,700.54;8,870.50;2,112.75;5,811.50;946.25;49,830.04
Jan 11, 2024 9:00 AM;Jan 11, 2024 10:00 AM;61,696.37;13,235.25;2,054.25;5,975.50;5,205.50;48,461.12
Jan 11, 2024 10:00 AM;Jan 11, 2024 11:00 AM;64,547.22;17,728.00;1,887.00;5,574.25;10,266.75;46,819.22
Jan 11, 2024 11:00 AM;Jan 11, 2024 12:00 PM;66,457.60;20,214.25;1,728.00;4,717.50;13,768.75;46,243.35
Jan 11, 2024 12:00 PM;Jan 11, 2024 1:00 PM;66,466.21;20,416.00;1,574.25;4,144.00;14,697.75;46,050.21
Jan 11, 2024 1:00 PM;Jan 11, 2024 2:00 PM;64,574.67;18,398.50;1,471.50;3,932.75;12,994.25;46,176.17
Jan 11, 2024 2:00 PM;Jan 11, 2024 3:00 PM;61,146.47;14,530.75;1,406.25;3,986.50;9,138.00;46,615.72
Jan 11, 2024 3:00 PM;Jan 11, 2024 4:00 PM;57,544.30;9,829.25;1,345.75;4,338.25;4,145.25;47,715.05
Jan 11, 2024 4:00 PM;Jan 11, 2024 5:00 PM;56,068.13;6,642.25;1,253.25;4,888.50;500.50;49,425.88
Jan 11, 2024 5:00 PM;Jan 11, 2024 6:00 PM;57,394.01;6,285.25;1,115.50;5,169.75;0.00;51,108.76
Jan 11, 2024 6:00 PM;Jan 11, 2024 7:00 PM;57,088.55;6,079.50;1,016.25;5,063.25;0.00;51,009.05
Jan 11, 2024 7:00 PM;Jan 11, 2024 8:00 PM;55,390.14;5,650.00;947.00;4,703.00;0.00;49,740.14
Jan 11, 2024 8:00 PM;Jan 11, 2024 9:00 PM;53,637.95;5,270.75;847.25;4,423.50;0.00;48,367.20
Jan 11, 2024 9:00 PM;Jan 11, 2024 10:00 PM;50,711.63;4,830.00;771.75;4,058.25;0.00;45,881.63
Jan 11, 2024 10:00 PM;Jan 11, 2024 11:00 PM;48,357.92;4,388.25;777.25;3,611.00;0.00;43,969.67
Jan 11, 2024 11:00 PM;Jan 12, 2024 12:00 AM;45,770.98;4,119.00;868.75;3,250.25;0.00;41,651.98
Jan 12, 2024 12:00 AM;Jan 12, 2024 1:00 AM;43,349.81;3,764.25;1,346.50;2,417.75;0.00;39,585.56
Jan 12, 2024 1:00 AM;Jan 12, 2024 2:00 AM;42,537.56;4,138.50;1,703.75;2,434.75;0.00;38,399.06
Jan 12, 2024 2:00 AM;Jan 12, 2024 3:00 AM;42,334.60;4,577.00;2,061.00;2,516.00;0.00;37,757.60
Jan 12, 2024 3:00 AM;Jan 12, 2024 4:00 AM;42,523.63;5,119.00;2,494.25;2,624.75;0.00;37,404.63
Jan 12, 2024 4:00 AM;Jan 12, 2024 5:00 AM;43,245.50;6,009.50;3,083.00;2,926.50;0.00;37,236.00
Jan 12, 2024 5:00 AM;Jan 12, 2024 6:00 AM;45,408.83;7,081.50;3,659.75;3,421.75;0.00;38,327.33
Jan 12, 2024 6:00 AM;Jan 12, 2024 7:00 AM;49,494.17;7,993.25;4,090.50;3,902.75;0.00;41,500.92
Jan 12, 2024 7:00 AM;Jan 12, 2024 8:00 AM;55,257.88;8,536.50;4,386.00;4,150.50;0.00;46,721.38
Jan 12, 2024 8:00 AM;Jan 12, 2024 9:00 AM;59,066.77;9,399.00;4,474.75;4,352.00;572.25;49,667.77
Jan 12, 2024 9:00 AM;Jan 12, 2024 10:00 AM;60,971.96;12,022.75;4,408.50;4,638.50;2,975.75;48,949.21
Jan 12, 2024 10:00 AM;Jan 12, 2024 11:00 AM;62,218.42;14,918.75;4,262.50;4,757.25;5,899.00;47,299.67
Jan 12, 2024 11:00 AM;Jan 12, 2024 12:00 PM;63,683.46;16,699.00;4,105.50;4,767.25;7,826.25;46,984.46
Jan 12, 2024 12:00 PM;Jan 12, 2024 1:00 PM;63,769.10;17,536.50;4,143.50;4,929.00;8,464.00;46,232.60
Jan 12, 2024 1:00 PM;Jan 12, 2024 2:00 PM;63,023.96;17,506.50;4,314.75;5,360.50;7,831.25;45,517.46
Jan 12, 2024 2:00 PM;Jan 12, 2024 3:00 PM;61,496.68;15,958.50;4,395.50;5,847.50;5,715.50;45,538.18
Jan 12, 2024 3:00 PM;Jan 12, 2024 4:00 PM;59,654.11;13,300.50;4,388.50;6,357.75;2,554.25;46,353.61
Jan 12, 2024 4:00 PM;Jan 12, 2024 5:00 PM;59,286.77;11,692.25;4,345.00;7,032.50;314.75;47,594.52
Jan 12, 2024 5:00 PM;Jan 12, 2024 6:00 PM;60,278.75;12,178.25;4,213.50;7,964.75;0.00;48,100.50
Jan 12, 2024 6:00 PM;Jan 12, 2024 7:00 PM;61,049.40;12,894.75;3,980.25;8,914.50;0.00;48,154.65
Jan 12, 2024 7:00 PM;Jan 12, 2024 8:00 PM;60,838.44;13,347.75;3,721.75;9,626.00;0.00;47,490.69
Jan 12, 2024 8:00 PM;Jan 12, 2024 9:00 PM;59,748.37;13,832.25;3,510.00;10,322.25;0.00;45,916.12
Jan 12, 2024 9:00 PM;Jan 12, 2024 10:00 PM;56,006.00;14,388.00;3,403.75;10,984.25;0.00;41,618.00
Jan 12, 2024 10:00 PM;Jan 12, 2024 11:00 PM;53,840.40;15,088.75;3,423.75;11,665.00;0.00;38,751.65
Jan 12, 2024 11:00 PM;Jan 13, 2024 12:00 AM;51,320.02;16,040.00;3,489.25;12,550.75;0.00;35,280.02
Jan 13, 2024 12:00 AM;Jan 13, 2024 1:00 AM;47,972.31;17,519.75;3,756.50;13,763.25;0.00;30,452.56
Jan 13, 2024 1:00 AM;Jan 13, 2024 2:00 AM;46,505.80;18,745.25;4,266.25;14,479.00;0.00;27,760.55
Jan 13, 2024 2:00 AM;Jan 13, 2024 3:00 AM;46,864.33;20,193.25;4,824.25;15,369.00;0.00;26,671.08
Jan 13, 2024 3:00 AM;Jan 13, 2024 4:00 AM;46,585.33;21,759.75;5,219.50;16,540.25;0.00;24,825.58
Jan 13, 2024 4:00 AM;Jan 13, 2024 5:00 AM;46,840.00;22,975.25;5,421.75;17,553.50;0.00;23,864.75
Jan 13, 2024 5:00 AM;Jan 13, 2024 6:00 AM;47,741.50;23,689.50;5,521.25;18,168.25;0.00;24,052.00
Jan 13, 2024 6:00 AM;Jan 13, 2024 7:00 AM;49,848.78;24,589.75;5,500.25;19,089.50;0.00;25,259.03
Jan 13, 2024 7:00 AM;Jan 13, 2024 8:00 AM;53,353.19;25,617.50;5,460.75;20,156.75;0.00;27,735.69
Jan 13, 2024 8:00 AM;Jan 13, 2024 9:00 AM;56,638.12;27,592.00;5,391.00;21,840.75;360.25;29,046.12
Jan 13, 2024 9:00 AM;Jan 13, 2024 10:00 AM;59,892.89;30,896.25;5,307.25;23,772.00;1,817.00;28,996.64
Jan 13, 2024 10:00 AM;Jan 13, 2024 11:00 AM;61,822.96;34,343.75;5,211.50;25,456.25;3,676.00;27,479.21
Jan 13, 2024 11:00 AM;Jan 13, 2024 12:00 PM;62,947.63;37,119.00;5,110.00;26,944.25;5,064.75;25,828.63
Jan 13, 2024 12:00 PM;Jan 13, 2024 1:00 PM;64,540.76;39,215.25;5,051.50;28,402.75;5,761.00;25,325.51
Jan 13, 2024 1:00 PM;Jan 13, 2024 2:00 PM;65,135.36;40,292.75;5,056.50;29,611.00;5,625.25;24,842.61
Jan 13, 2024 2:00 PM;Jan 13, 2024 3:00 PM;63,625.52;39,799.50;5,076.75;30,386.25;4,336.50;23,826.02
Jan 13, 2024 3:00 PM;Jan 13, 2024 4:00 PM;62,520.70;38,152.00;5,123.75;31,006.50;2,021.75;24,368.70
Jan 13, 2024 4:00 PM;Jan 13, 2024 5:00 PM;62,479.32;36,993.75;5,195.50;31,517.75;280.50;25,485.57
Jan 13, 2024 5:00 PM;Jan 13, 2024 6:00 PM;65,036.21;37,175.75;5,239.25;31,936.50;0.00;27,860.46
Jan 13, 2024 6:00 PM;Jan 13, 2024 7:00 PM;66,858.21;37,580.25;5,260.00;32,320.25;0.00;29,277.96
Jan 13, 2024 7:00 PM;Jan 13, 2024 8:00 PM;66,875.12;37,850.00;5,288.25;32,561.75;0.00;29,025.12
Jan 13, 2024 8:00 PM;Jan 13, 2024 9:00 PM;64,252.41;38,092.00;5,323.00;32,769.00;0.00;26,160.41
Jan 13, 2024 9:00 PM;Jan 13, 2024 10:00 PM;61,989.88;38,204.25;5,374.75;32,829.50;0.00;23,785.63
Jan 13, 2024 10:00 PM;Jan 13, 2024 11:00 PM;60,649.21;37,922.25;5,460.00;32,462.25;0.00;22,726.96
Jan 13, 2024 11:00 PM;Jan 14, 2024 12:00 AM;58,812.80;37,909.25;5,477.50;32,431.75;0.00;20,903.55
Jan 14, 2024 12:00 AM;Jan 14, 2024 1:00 AM;57,024.32;36,138.50;5,360.75;30,777.75;0.00;20,885.82
Jan 14, 2024 1:00 AM;Jan 14, 2024 2:00 AM;55,350.68;35,774.25;5,403.00;30,371.25;0.00;19,576.43
Jan 14, 2024 2:00 AM;Jan 14, 2024 3:00 AM;54,477.88;35,231.25;5,505.25;29,726.00;0.00;19,246.63
Jan 14, 2024 3:00 AM;Jan 14, 2024 4:00 AM;53,547.14;34,470.25;5,511.50;28,958.75;0.00;19,076.89
Jan 14, 2024 4:00 AM;Jan 14, 2024 5:00 AM;52,680.60;33,547.00;5,454.00;28,093.00;0.00;19,133.60
Jan 14, 2024 5:00 AM;Jan 14, 2024 6:00 AM;52,007.68;32,490.25;5,412.50;27,077.75;0.00;19,517.43
Jan 14, 2024 6:00 AM;Jan 14, 2024 7:00 AM;52,184.82;31,384.00;5,309.75;26,074.25;0.00;20,800.82
Jan 14, 2024 7:00 AM;Jan 14, 2024 8:00 AM;52,038.58;29,877.50;5,272.75;24,604.75;0.00;22,161.08
Jan 14, 2024 8:00 AM;Jan 14, 2024 9:00 AM;53,299.90;29,225.75;5,249.00;23,499.00;477.75;24,074.15
Jan 14, 2024 9:00 AM;Jan 14, 2024 10:00 AM;55,869.33;30,322.75;5,211.50;22,578.25;2,533.00;25,546.58
Jan 14, 2024 10:00 AM;Jan 14, 2024 11:00 AM;57,524.31;32,316.75;5,236.50;22,015.75;5,064.50;25,207.56
Jan 14, 2024 11:00 AM;Jan 14, 2024 12:00 PM;59,293.29;34,205.25;5,327.25;21,978.25;6,899.75;25,088.04
Jan 14, 2024 12:00 PM;Jan 14, 2024 1:00 PM;60,330.41;35,417.50;5,419.25;22,371.75;7,626.50;24,912.91
Jan 14, 2024 1:00 PM;Jan 14, 2024 2:00 PM;59,387.00;35,423.25;5,466.50;22,820.75;7,136.00;23,963.75
Jan 14, 2024 2:00 PM;Jan 14, 2024 3:00 PM;57,661.89;33,629.75;5,503.25;22,812.50;5,314.00;24,032.14
Jan 14, 2024 3:00 PM;Jan 14, 2024 4:00 PM;56,183.44;30,678.75;5,531.50;22,664.00;2,483.25;25,504.69
Jan 14, 2024 4:00 PM;Jan 14, 2024 5:00 PM;56,449.63;28,815.50;5,558.25;22,893.25;364.00;27,634.13
Jan 14, 2024 5:00 PM;Jan 14, 2024 6:00 PM;59,608.79;29,405.25;5,567.25;23,837.75;0.25;30,203.54
Jan 14, 2024 6:00 PM;Jan 14, 2024 7:00 PM;61,486.66;30,631.50;5,584.00;25,047.50;0.00;30,855.16
Jan 14, 2024 7:00 PM;Jan 14, 2024 8:00 PM;61,635.10;31,845.75;5,606.25;26,239.50;0.00;29,789.35
Jan 14, 2024 8:00 PM;Jan 14, 2024 9:00 PM;60,838.28;33,074.75;5,562.25;27,512.50;0.00;27,763.53
Jan 14, 2024 9:00 PM;Jan 14, 2024 10:00 PM;59,112.14;34,250.25;5,529.75;28,720.50;0.00;24,861.89
Jan 14, 2024 10:00 PM;Jan 14, 2024 11:00 PM;59,170.53;35,095.75;5,546.75;29,549.00;0.00;24,074.78
Jan 14, 2024 11:00 PM;Jan 15, 2024 12:00 AM;59,543.32;36,380.75;5,491.50;30,889.25;0.00;23,162.57
Jan 15, 2024 12:00 AM;Jan 15, 2024 1:00 AM;58,281.71;38,260.75;5,386.50;32,874.25;0.00;20,020.96
Jan 15, 2024 1:00 AM;Jan 15, 2024 2:00 AM;58,102.80;39,091.50;5,379.50;33,712.00;0.00;19,011.30
Jan 15, 2024 2:00 AM;Jan 15, 2024 3:00 AM;58,490.22;39,520.50;5,363.00;34,157.50;0.00;18,969.72
Jan 15, 2024 3:00 AM;Jan 15, 2024 4:00 AM;58,470.78;39,654.00;5,316.75;34,337.25;0.00;18,816.78
Jan 15, 2024 4:00 AM;Jan 15, 2024 5:00 AM;58,743.63;39,528.75;5,300.25;34,228.50;0.00;19,214.88
Jan 15, 2024 5:00 AM;Jan 15, 2024 6:00 AM;61,072.74;39,038.25;5,303.75;33,734.50;0.00;22,034.49
Jan 15, 2024 6:00 AM;Jan 15, 2024 7:00 AM;65,640.25;38,536.00;5,298.25;33,237.75;0.00;27,104.25
Jan 15, 2024 7:00 AM;Jan 15, 2024 8:00 AM;69,469.88;37,406.00;5,351.75;32,054.25;0.00;32,063.88
Jan 15, 2024 8:00 AM;Jan 15, 2024 9:00 AM;71,112.92;36,975.25;5,403.75;31,134.25;437.25;34,137.67
Jan 15, 2024 9:00 AM;Jan 15, 2024 10:00 AM;71,348.18;37,882.25;5,317.50;30,277.50;2,287.25;33,465.93
Jan 15, 2024 10:00 AM;Jan 15, 2024 11:00 AM;71,140.15;38,803.50;5,148.75;29,360.00;4,294.75;32,336.65
Jan 15, 2024 11:00 AM;Jan 15, 2024 12:00 PM;71,334.72;39,265.50;4,995.00;28,857.00;5,413.50;32,069.22
Jan 15, 2024 12:00 PM;Jan 15, 2024 1:00 PM;70,711.65;39,041.25;4,863.25;28,669.25;5,508.75;31,670.40
Jan 15, 2024 1:00 PM;Jan 15, 2024 2:00 PM;69,660.79;37,962.00;4,787.50;28,325.25;4,849.25;31,698.79
Jan 15, 2024 2:00 PM;Jan 15, 2024 3:00 PM;68,178.56;35,683.25;4,748.00;27,386.75;3,548.50;32,495.31
Jan 15, 2024 3:00 PM;Jan 15, 2024 4:00 PM;66,130.32;32,566.75;4,752.75;26,153.25;1,660.75;33,563.57
Jan 15, 2024 4:00 PM;Jan 15, 2024 5:00 PM;66,407.14;30,034.75;4,811.25;24,971.75;251.75;36,372.39
Jan 15, 2024 5:00 PM;Jan 15, 2024 6:00 PM;67,324.74;28,673.25;4,910.75;23,761.00;1.50;38,651.49
Jan 15, 2024 6:00 PM;Jan 15, 2024 7:00 PM;67,935.29;27,415.25;4,980.75;22,434.50;0.00;40,520.04
Jan 15, 2024 7:00 PM;Jan 15, 2024 8:00 PM;66,509.63;26,094.25;5,009.50;21,084.75;0.00;40,415.38
Jan 15, 2024 8:00 PM;Jan 15, 2024 9:00 PM;63,135.56;25,061.75;4,999.75;20,062.00;0.00;38,073.81
Jan 15, 2024 9:00 PM;Jan 15, 2024 10:00 PM;59,449.41;23,933.75;4,893.50;19,040.25;0.00;35,515.66
Jan 15, 2024 10:00 PM;Jan 15, 2024 11:00 PM;56,249.90;22,845.25;4,755.75;18,089.50;0.00;33,404.65
Jan 15, 2024 11:00 PM;Jan 16, 2024 12:00 AM;53,141.95;22,073.50;4,522.75;17,550.75;0.00;31,068.45
Jan 16, 2024 12:00 AM;Jan 16, 2024 1:00 AM;52,272.80;20,468.75;4,035.25;16,433.50;0.00;31,804.05
Jan 16, 2024 1:00 AM;Jan 16, 2024 2:00 AM;52,030.26;21,076.75;4,218.00;16,858.75;0.00;30,953.51
Jan 16, 2024 2:00 AM;Jan 16, 2024 3:00 AM;51,550.43;21,614.50;4,350.50;17,264.00;0.00;29,935.93
Jan 16, 2024 3:00 AM;Jan 16, 2024 4:00 AM;51,866.19;21,932.50;4,325.25;17,607.25;0.00;29,933.69
Jan 16, 2024 4:00 AM;Jan 16, 2024 5:00 AM;52,836.98;22,180.75;4,193.50;17,987.25;0.00;30,656.23
Jan 16, 2024 5:00 AM;Jan 16, 2024 6:00 AM;55,061.55;21,900.75;3,976.00;17,924.75;0.00;33,160.80
Jan 16, 2024 6:00 AM;Jan 16, 2024 7:00 AM;58,913.74;20,714.50;3,499.25;17,215.25;0.00;38,199.24
Jan 16, 2024 7:00 AM;Jan 16, 2024 8:00 AM;60,971.55;18,928.75;2,908.25;16,020.50;0.00;42,042.80
Jan 16, 2024 8:00 AM;Jan 16, 2024 9:00 AM;63,004.24;18,003.50;2,435.50;15,059.50;508.50;45,000.74
Jan 16, 2024 9:00 AM;Jan 16, 2024 10:00 AM;64,106.45;19,002.75;2,225.25;14,237.50;2,540.00;45,103.70
Jan 16, 2024 10:00 AM;Jan 16, 2024 11:00 AM;64,360.23;20,681.50;2,280.50;13,481.25;4,919.75;43,678.73
Jan 16, 2024 11:00 AM;Jan 16, 2024 12:00 PM;64,651.03;21,516.00;2,474.25;12,682.00;6,359.75;43,135.03
Jan 16, 2024 12:00 PM;Jan 16, 2024 1:00 PM;65,168.33;22,134.50;2,828.75;12,239.75;7,066.00;43,033.83
Jan 16, 2024 1:00 PM;Jan 16, 2024 2:00 PM;64,925.39;22,046.75;3,172.75;12,025.00;6,849.00;42,878.64
Jan 16, 2024 2:00 PM;Jan 16, 2024 3:00 PM;63,586.71;20,297.25;3,503.25;11,427.25;5,366.75;43,289.46
Jan 16, 2024 3:00 PM;Jan 16, 2024 4:00 PM;62,791.11;17,300.00;3,740.00;10,882.50;2,677.50;45,491.11
Jan 16, 2024 4:00 PM;Jan 16, 2024 5:00 PM;62,327.69;15,496.75;3,903.25;11,132.00;461.50;46,830.94
Jan 16, 2024 5:00 PM;Jan 16, 2024 6:00 PM;64,907.73;16,214.00;4,033.25;12,179.50;1.25;48,693.73
Jan 16, 2024 6:00 PM;Jan 16, 2024 7:00 PM;65,836.79;17,688.50;4,238.00;13,450.50;0.00;48,148.29
Jan 16, 2024 7:00 PM;Jan 16, 2024 8:00 PM;65,460.96;19,126.00;4,570.50;14,555.50;0.00;46,334.96
Jan 16, 2024 8:00 PM;Jan 16, 2024 9:00 PM;63,379.53;20,261.75;4,971.00;15,290.75;0.00;43,117.78
Jan 16, 2024 9:00 PM;Jan 16, 2024 10:00 PM;60,254.78;20,893.00;5,374.25;15,518.75;0.00;39,361.78
Jan 16, 2024 10:00 PM;Jan 16, 2024 11:00 PM;56,300.56;21,163.25;5,736.50;15,426.75;0.00;35,137.31
Jan 16, 2024 11:00 PM;Jan 17, 2024 12:00 AM;54,334.25;21,385.00;5,931.25;15,453.75;0.00;32,949.25
Jan 17, 2024 12:00 AM;Jan 17, 2024 1:00 AM;51,287.15;21,791.50;5,692.25;16,099.25;0.00;29,495.65
Jan 17, 2024 1:00 AM;Jan 17, 2024 2:00 AM;50,003.82;22,215.00;5,587.00;16,628.00;0.00;27,788.82
Jan 17, 2024 2:00 AM;Jan 17, 2024 3:00 AM;50,464.94;22,730.00;5,485.00;17,245.00;0.00;27,734.94
Jan 17, 2024 3:00 AM;Jan 17, 2024 4:00 AM;50,425.91;23,272.50;5,473.00;17,799.50;0.00;27,153.41
Jan 17, 2024 4:00 AM;Jan 17, 2024 5:00 AM;50,955.53;23,702.75;5,488.50;18,214.25;0.00;27,252.78
Jan 17, 2024 5:00 AM;Jan 17, 2024 6:00 AM;52,888.86;23,935.75;5,407.75;18,528.00;0.00;28,953.11
Jan 17, 2024 6:00 AM;Jan 17, 2024 7:00 AM;58,388.19;24,187.00;5,137.50;19,049.50;0.00;34,201.19
Jan 17, 2024 7:00 AM;Jan 17, 2024 8:00 AM;63,399.17;23,268.50;4,616.00;18,652.50;0.00;40,130.67
Jan 17, 2024 8:00 AM;Jan 17, 2024 9:00 AM;66,886.15;22,038.50;3,980.50;17,715.75;342.25;44,847.65
Jan 17, 2024 9:00 AM;Jan 17, 2024 10:00 AM;66,266.58;20,762.75;3,276.25;16,097.50;1,389.00;45,503.83
Jan 17, 2024 10:00 AM;Jan 17, 2024 11:00 AM;64,428.16;18,586.25;2,743.00;13,347.00;2,496.25;45,841.91
Jan 17, 2024 11:00 AM;Jan 17, 2024 12:00 PM;61,837.28;15,470.25;2,450.50;10,000.25;3,019.50;46,367.03
Jan 17, 2024 12:00 PM;Jan 17, 2024 1:00 PM;59,329.08;12,738.75;2,316.00;7,516.75;2,906.00;46,590.33
Jan 17, 2024 1:00 PM;Jan 17, 2024 2:00 PM;57,161.06;10,393.00;2,218.00;5,843.25;2,331.75;46,768.06
Jan 17, 2024 2:00 PM;Jan 17, 2024 3:00 PM;55,318.23;8,398.25;2,090.50;4,807.75;1,500.00;46,919.98
Jan 17, 2024 3:00 PM;Jan 17, 2024 4:00 PM;54,561.40;6,964.25;1,903.75;4,383.25;677.25;47,597.15
Jan 17, 2024 4:00 PM;Jan 17, 2024 5:00 PM;55,064.01;6,223.50;1,699.50;4,378.75;145.25;48,840.51
Jan 17, 2024 5:00 PM;Jan 17, 2024 6:00 PM;55,564.33;6,019.50;1,554.25;4,461.25;4.00;49,544.83
Jan 17, 2024 6:00 PM;Jan 17, 2024 7:00 PM;55,047.65;5,995.50;1,455.25;4,540.25;0.00;49,052.15
Jan 17, 2024 7:00 PM;Jan 17, 2024 8:00 PM;53,600.48;6,103.00;1,388.25;4,714.75;0.00;47,497.48
Jan 17, 2024 8:00 PM;Jan 17, 2024 9:00 PM;52,598.08;6,444.50;1,354.50;5,090.00;0.00;46,153.58
