Start date;End date;Net export [MWh] Calculated resolutions;Netherlands (export) [MWh] Calculated resolutions;Netherlands (import) [MWh] Calculated resolutions;Switzerland (export) [MWh] Calculated resolutions;Switzerland (import) [MWh] Calculated resolutions;Denmark (export) [MWh] Calculated resolutions;Denmark (import) [MWh] Calculated resolutions;Czech Republic (export) [MWh] Calculated resolutions;Czech Republic (import) [MWh] Calculated resolutions;Luxembourg (export) [MWh] Calculated resolutions;Luxembourg (import) [MWh] Calculated resolutions;Sweden (export) [MWh] Calculated resolutions;Sweden (import) [MWh] Calculated resolutions;Austria (export) [MWh] Calculated resolutions;Austria (import) [MWh] Calculated resolutions;France (export) [MWh] Calculated resolutions;France (import) [MWh] Calculated resolutions;Poland (export) [MWh] Calculated resolutions;Poland (import) [MWh] Calculated resolutions;Norway (export) [MWh] Calculated resolutions;Norway (import) [MWh] Calculated resolutions;Belgium (export) [MWh] Calculated resolutions;Belgium (import) [MWh] Calculated resolutions
Aug 17, 2025 2:00 PM;Aug 17, 2025 3:00 PM;6,974.66;532.03;-0.02;115.11;-187.00;2,929.25;0.00;1,375.25;-40.00;0.00;-156.11;599.00;0.00;1,632.24;-195.46;0.85;-1,149.15;265.25;-21.84;615.75;0.00;659.50;0.00
Aug 17, 2025 3:00 PM;Aug 17, 2025 4:00 PM;7,315.08;1,444.52;0.00;436.22;-53.28;2,142.75;-0.25;1,170.25;-95.25;0.00;-85.05;183.00;0.00;1,913.08;-78.40;105.42;-966.37;444.60;-260.80;376.25;0.00;638.38;0.00
Aug 17, 2025 4:00 PM;Aug 17, 2025 5:00 PM;2,739.18;1,456.45;-0.02;289.82;-37.83;720.75;-11.25;1,283.00;-87.00;0.00;-54.30;0.00;-399.00;1,869.38;-126.32;0.00;-1,869.57;416.50;-217.47;244.75;-22.00;0.00;-716.70
Aug 17, 2025 5:00 PM;Aug 17, 2025 6:00 PM;601.28;418.67;-417.26;235.27;-81.15;1,496.25;-0.25;1,134.75;-152.25;98.33;-14.53;0.00;-65.00;1,267.78;-121.40;0.00;-2,635.87;208.17;-239.86;287.00;-31.25;0.00;-786.12
Aug 17, 2025 6:00 PM;Aug 17, 2025 7:00 PM;-4,179.97;0.00;-1,698.87;139.62;-699.64;550.75;-121.25;1,356.25;-101.75;272.93;0.00;0.00;-301.00;578.11;-394.65;0.00;-3,133.27;377.29;-22.75;43.75;-220.75;0.00;-804.75
Aug 17, 2025 7:00 PM;Aug 17, 2025 8:00 PM;-7,357.12;0.00;-2,662.27;171.84;-1,109.61;926.00;-296.75;1,160.50;-180.25;303.57;0.00;0.00;-31.00;337.74;-1,546.03;0.00;-3,297.63;470.16;-0.24;0.00;-651.00;0.00;-952.15
Aug 17, 2025 8:00 PM;Aug 17, 2025 9:00 PM;-8,233.50;0.00;-3,163.74;220.86;-1,536.54;1,358.75;-2.25;1,281.00;-173.00;352.04;0.00;0.00;0.00;284.47;-1,888.63;0.00;-3,625.35;602.81;-4.43;0.00;-944.00;0.00;-995.50
Aug 17, 2025 9:00 PM;Aug 17, 2025 10:00 PM;-7,709.10;0.00;-2,958.92;171.26;-1,321.60;1,280.25;-59.75;1,220.75;-219.75;352.35;0.00;0.00;0.00;358.90;-1,973.21;0.00;-3,396.67;706.36;-1.64;0.00;-1,031.75;0.00;-835.68
Aug 17, 2025 10:00 PM;Aug 17, 2025 11:00 PM;-7,882.03;0.00;-1,946.42;143.76;-1,283.92;579.50;-304.00;1,239.75;-296.75;258.57;0.00;0.00;0.00;377.74;-1,776.12;0.00;-3,333.77;435.54;-65.67;0.00;-1,111.00;0.00;-799.24
Aug 17, 2025 11:00 PM;Aug 18, 2025 12:00 AM;-9,437.89;0.00;-1,777.02;163.37;-989.31;0.00;-1,301.00;1,098.50;-356.25;239.89;0.00;0.00;0.00;230.85;-1,309.27;0.00;-3,305.62;182.45;-153.54;0.00;-1,399.00;0.00;-761.93
Aug 18, 2025 12:00 AM;Aug 18, 2025 1:00 AM;-10,167.68;0.00;-2,753.64;206.71;-541.57;0.00;-1,798.00;828.25;-440.00;198.51;0.00;0.00;0.00;258.21;-838.57;0.00;-3,279.84;245.35;-85.11;0.00;-1,353.75;0.00;-814.22
Aug 18, 2025 1:00 AM;Aug 18, 2025 2:00 AM;-9,982.88;0.00;-2,500.13;198.52;-483.32;0.00;-1,891.50;575.75;-486.00;184.76;0.00;0.00;-65.00;243.49;-741.52;0.00;-3,133.55;206.71;-118.04;0.00;-1,256.25;0.00;-716.80
Aug 18, 2025 2:00 AM;Aug 18, 2025 3:00 AM;-10,461.39;0.00;-2,312.18;161.39;-452.35;15.00;-1,992.50;317.00;-549.00;162.38;0.00;0.00;-178.00;253.37;-876.83;0.00;-3,032.47;143.59;-153.21;0.00;-1,279.50;0.00;-688.08
Aug 18, 2025 3:00 AM;Aug 18, 2025 4:00 AM;-10,959.02;0.00;-2,381.72;167.43;-432.07;180.50;-1,977.50;150.25;-593.00;146.80;0.00;0.00;-368.00;239.83;-932.11;0.00;-3,117.73;96.52;-178.42;0.00;-1,264.25;0.00;-695.55
Aug 18, 2025 4:00 AM;Aug 18, 2025 5:00 AM;-11,626.58;0.00;-2,426.69;189.25;-590.02;0.00;-2,304.50;97.00;-588.50;162.72;0.00;0.00;-227.00;209.96;-1,046.04;0.00;-3,205.02;277.39;-60.68;0.00;-1,340.25;0.00;-774.20
Aug 18, 2025 5:00 AM;Aug 18, 2025 6:00 AM;-12,466.94;0.00;-2,603.27;231.80;-1,105.04;0.00;-2,400.25;288.75;-551.75;228.80;0.00;0.00;-65.00;235.33;-1,383.19;0.00;-3,543.16;301.29;-1.48;0.00;-1,403.75;0.00;-696.03
Aug 18, 2025 6:00 AM;Aug 18, 2025 7:00 AM;-12,800.73;0.00;-2,720.20;172.00;-1,766.28;34.00;-1,528.00;144.25;-476.50;216.08;0.00;0.00;-1.00;229.46;-2,011.73;0.00;-3,854.59;976.41;0.00;0.00;-1,345.00;0.00;-869.64
Aug 18, 2025 7:00 AM;Aug 18, 2025 8:00 AM;-10,111.25;0.00;-2,990.08;94.03;-1,311.07;459.50;-848.25;0.00;-727.50;234.89;0.00;0.00;0.00;357.77;-1,812.04;0.00;-3,610.01;1,134.53;0.00;0.00;-1,106.25;94.79;-81.56
Aug 18, 2025 8:00 AM;Aug 18, 2025 9:00 AM;-7,528.63;0.00;-2,701.85;53.00;-956.86;1,133.25;-1.25;0.00;-979.75;235.13;0.00;0.00;0.00;433.73;-1,731.35;0.00;-3,073.21;448.49;-8.20;0.00;-644.00;264.23;0.00
Aug 18, 2025 9:00 AM;Aug 18, 2025 10:00 AM;-3,143.71;0.00;-1,730.35;195.61;-65.88;2,647.25;0.00;1.00;-1,164.00;298.55;0.00;0.00;0.00;736.17;-1,038.76;0.00;-2,246.41;1.08;-683.89;108.75;-33.00;0.00;-169.82
Aug 18, 2025 10:00 AM;Aug 18, 2025 11:00 AM;728.23;0.00;-767.51;370.09;-17.50;3,121.50;0.00;2.00;-901.25;219.52;0.00;0.00;-64.00;791.29;-695.47;0.00;-1,950.75;0.00;-585.16;466.50;0.00;738.98;0.00
Aug 18, 2025 11:00 AM;Aug 18, 2025 12:00 PM;5,229.83;572.88;-28.51;807.36;-62.37;3,023.75;0.00;17.50;-91.50;276.72;0.00;0.00;-52.00;1,176.56;-170.03;153.26;-1,272.94;14.45;-136.03;466.50;0.00;534.23;0.00
Aug 18, 2025 12:00 PM;Aug 18, 2025 1:00 PM;8,162.08;385.47;-2.89;1,197.74;-104.77;3,331.50;0.00;242.25;0.00;223.21;0.00;343.00;0.00;1,577.93;-110.69;436.50;-544.39;113.13;-1.10;558.00;0.00;517.19;0.00
Aug 18, 2025 1:00 PM;Aug 18, 2025 2:00 PM;9,510.97;458.20;0.00;1,202.88;-94.25;3,068.25;0.00;436.75;-0.50;179.17;0.00;447.00;0.00;1,925.40;-58.78;431.23;-289.74;449.23;0.00;701.00;0.00;655.15;0.00
Aug 18, 2025 2:00 PM;Aug 18, 2025 3:00 PM;9,106.72;495.21;-220.16;1,294.85;-61.62;2,392.25;0.00;575.25;0.00;104.42;0.00;381.00;0.00;2,211.16;-48.32;345.46;-346.70;685.03;0.00;728.75;0.00;570.14;0.00
Aug 18, 2025 3:00 PM;Aug 18, 2025 4:00 PM;6,685.86;542.65;-897.90;1,545.87;-47.27;1,990.75;0.00;692.25;0.00;54.71;0.00;0.00;-121.00;2,259.08;-49.37;185.88;-691.21;604.30;0.00;290.25;0.00;326.86;0.00
Aug 18, 2025 4:00 PM;Aug 18, 2025 5:00 PM;3,451.06;9.28;-1,397.02;1,195.10;-13.25;2,170.00;0.00;763.75;0.00;110.45;0.00;0.00;-14.00;1,887.19;-64.98;19.27;-1,421.79;1,068.46;0.00;47.00;-193.50;0.00;-714.91
Aug 18, 2025 5:00 PM;Aug 18, 2025 6:00 PM;-152.94;14.93;-1,761.46;774.00;-45.76;958.00;-96.00;934.25;0.00;169.65;0.00;63.00;0.00;1,572.90;-80.33;0.00;-2,165.28;1,291.20;0.00;0.00;-1,018.75;0.00;-763.30
Aug 18, 2025 6:00 PM;Aug 18, 2025 7:00 PM;-5,559.63;0.00;-3,352.19;114.78;-759.11;677.50;-491.50;1,007.75;0.00;247.95;0.00;2.00;0.00;758.45;-430.71;0.00;-2,836.08;1,624.98;0.00;0.00;-1,300.25;0.00;-823.20
Aug 18, 2025 7:00 PM;Aug 18, 2025 8:00 PM;-9,639.79;0.00;-3,124.10;130.11;-1,934.66;461.25;-1,552.25;690.75;0.00;307.69;0.00;47.00;0.00;393.81;-1,111.57;0.00;-3,482.16;1,767.31;0.00;0.00;-1,389.50;0.00;-843.45
Aug 18, 2025 8:00 PM;Aug 18, 2025 9:00 PM;-9,800.40;0.00;-2,985.65;120.50;-1,908.23;89.25;-1,807.75;626.50;0.00;345.16;0.00;1.00;0.00;326.24;-1,180.85;0.00;-3,496.80;1,809.90;0.00;0.00;-828.00;0.00;-911.67
Aug 18, 2025 9:00 PM;Aug 18, 2025 10:00 PM;-8,585.69;0.00;-2,659.87;99.36;-1,098.84;0.25;-1,718.25;181.00;-21.25;363.17;0.00;0.00;0.00;338.97;-1,185.95;0.00;-3,144.87;1,579.76;0.00;0.00;-535.25;0.00;-783.93
Aug 18, 2025 10:00 PM;Aug 18, 2025 11:00 PM;-7,208.22;0.00;-2,527.78;163.27;-347.31;0.00;-1,887.50;329.00;-38.25;290.95;0.00;0.00;-284.00;363.67;-754.87;0.00;-2,797.53;1,556.70;0.00;0.00;-552.25;0.00;-722.33
Aug 18, 2025 11:00 PM;Aug 19, 2025 12:00 AM;-6,394.12;0.00;-2,360.43;521.06;-217.62;0.00;-2,563.00;514.50;-24.00;290.39;0.00;0.00;-549.00;755.35;-287.94;0.00;-2,656.40;1,663.23;0.00;0.00;-570.75;0.00;-909.51
Aug 19, 2025 12:00 AM;Aug 19, 2025 1:00 AM;-6,128.62;0.00;-2,834.28;459.73;-195.09;0.00;-2,341.25;419.25;-35.75;325.06;0.00;0.00;-617.00;881.71;-312.43;0.00;-2,544.78;1,639.54;0.00;23.25;-11.00;0.00;-985.56
Aug 19, 2025 1:00 AM;Aug 19, 2025 2:00 AM;-6,435.85;0.00;-3,064.23;600.37;-62.63;0.00;-2,476.25;218.00;-87.50;353.95;0.00;0.00;-617.00;784.66;-299.08;0.00;-2,295.08;1,484.34;0.00;31.00;-5.00;0.00;-1,001.39
Aug 19, 2025 2:00 AM;Aug 19, 2025 3:00 AM;-6,869.38;0.00;-2,778.11;639.33;-64.45;0.00;-2,730.50;140.25;-121.00;361.36;0.00;0.00;-617.00;658.35;-170.69;0.00;-2,302.59;1,432.98;0.00;0.00;-317.75;0.00;-999.56
Aug 19, 2025 3:00 AM;Aug 19, 2025 4:00 AM;-7,514.27;0.00;-2,479.29;549.69;-82.77;0.00;-3,005.50;15.75;-228.50;374.71;0.00;0.00;-617.00;470.26;-241.77;0.00;-2,305.48;1,361.97;0.00;0.00;-399.00;0.00;-927.34
Aug 19, 2025 4:00 AM;Aug 19, 2025 5:00 AM;-8,546.26;0.00;-2,659.96;492.50;-113.38;0.00;-3,119.75;0.00;-222.50;371.57;0.00;0.00;-617.00;517.35;-298.86;0.00;-2,519.04;1,351.50;0.00;0.00;-729.25;0.00;-999.46
Aug 19, 2025 5:00 AM;Aug 19, 2025 6:00 AM;-10,793.70;0.00;-3,196.34;134.54;-603.65;0.00;-3,075.75;3.25;-192.25;371.71;0.00;0.00;-617.00;467.19;-577.52;0.00;-2,877.82;737.96;0.00;0.00;-367.25;0.00;-1,000.76
Aug 19, 2025 6:00 AM;Aug 19, 2025 7:00 AM;-12,526.73;0.00;-3,652.29;123.76;-1,255.55;0.00;-2,763.00;59.50;-105.75;372.83;0.00;0.00;-368.00;244.83;-1,193.69;0.00;-3,461.71;936.03;0.00;0.00;-496.75;0.00;-966.95
Aug 19, 2025 7:00 AM;Aug 19, 2025 8:00 AM;-12,510.31;0.00;-3,642.99;96.99;-904.46;0.00;-2,320.50;5.25;-184.25;352.40;0.00;0.00;-301.00;317.63;-1,110.82;0.00;-3,379.33;369.62;-34.41;0.00;-796.50;0.00;-977.92
Aug 19, 2025 8:00 AM;Aug 19, 2025 9:00 AM;-8,503.33;0.00;-3,308.62;517.08;-5.67;0.00;-1,374.50;0.00;-662.50;336.59;0.00;0.00;-26.00;706.56;-678.16;0.00;-2,420.60;32.89;-558.57;0.00;-678.50;0.00;-383.34
Aug 19, 2025 9:00 AM;Aug 19, 2025 10:00 AM;-5,038.45;0.02;-1,701.71;1,236.01;-41.19;630.75;-640.50;0.00;-1,027.75;346.15;0.00;0.00;0.00;708.36;-710.96;0.00;-1,869.45;0.00;-1,496.70;113.25;-345.50;0.00;-239.22
Aug 19, 2025 10:00 AM;Aug 19, 2025 11:00 AM;-1,381.60;149.43;-1,516.27;1,580.69;-76.07;607.75;-410.75;0.00;-746.50;271.34;0.00;0.00;0.00;1,016.93;-377.43;56.18;-1,252.38;0.00;-1,111.05;336.50;-10.25;106.65;-6.37
Aug 19, 2025 11:00 AM;Aug 19, 2025 12:00 PM;3,264.95;160.73;-1,961.19;2,282.13;-201.10;1,090.75;-421.75;7.50;-211.50;295.70;0.00;0.00;0.00;1,479.22;-175.00;576.93;-442.77;142.89;-185.19;519.00;0.00;308.60;0.00
Aug 19, 2025 12:00 PM;Aug 19, 2025 1:00 PM;5,930.63;188.32;-2,027.99;2,809.68;-233.76;1,249.25;-388.75;199.25;-0.25;246.91;0.00;0.00;-143.00;1,740.40;-76.60;1,462.63;0.00;191.47;-48.02;651.50;0.00;109.59;0.00
Aug 19, 2025 1:00 PM;Aug 19, 2025 2:00 PM;7,867.63;191.01;-1,846.27;2,791.86;-234.92;1,771.25;-30.75;492.50;0.00;249.07;0.00;0.00;-56.00;2,057.34;-47.17;1,711.45;0.00;106.60;-15.10;711.75;0.00;24.38;-9.38
Aug 19, 2025 2:00 PM;Aug 19, 2025 3:00 PM;8,285.74;291.49;-2,134.04;2,581.06;-215.06;1,809.00;-13.00;842.25;0.00;210.68;0.00;0.00;-204.00;2,361.94;-58.04;1,594.74;0.00;544.59;0.00;661.25;0.00;35.32;-22.43
Aug 19, 2025 3:00 PM;Aug 19, 2025 4:00 PM;6,035.64;325.20;-2,991.96;2,102.84;-85.59;1,076.50;-55.50;1,230.25;0.00;96.86;0.00;0.00;-14.00;2,385.44;-67.23;472.92;-73.55;889.52;0.00;231.00;-49.00;561.95;0.00
Aug 19, 2025 4:00 PM;Aug 19, 2025 5:00 PM;1,384.57;352.48;-2,986.77;1,529.81;-6.41;403.75;-194.25;906.75;0.00;195.98;0.00;0.00;0.00;2,003.05;-73.45;40.54;-1,308.52;901.28;0.00;125.00;-154.50;0.00;-350.19
Aug 19, 2025 5:00 PM;Aug 19, 2025 6:00 PM;-1,511.34;116.52;-3,001.31;1,318.82;0.00;0.00;-1,051.00;1,221.50;0.00;289.45;0.00;0.00;0.00;1,893.30;-84.69;0.00;-2,182.00;1,291.34;0.00;0.00;-598.00;0.00;-725.27
Aug 19, 2025 6:00 PM;Aug 19, 2025 7:00 PM;-5,530.68;0.00;-4,140.93;313.73;-216.95;0.25;-1,415.25;1,438.50;0.00;460.66;0.00;0.00;0.00;1,055.83;-265.22;0.00;-2,477.44;1,670.48;0.00;0.00;-1,171.25;0.00;-783.09
Aug 19, 2025 7:00 PM;Aug 19, 2025 8:00 PM;-10,497.75;0.00;-4,429.76;145.85;-1,548.04;0.00;-2,314.25;1,307.25;0.00;459.74;0.00;0.00;0.00;701.19;-921.83;0.00;-3,470.20;1,729.04;0.00;0.00;-1,321.25;0.00;-835.49
Aug 19, 2025 8:00 PM;Aug 19, 2025 9:00 PM;-10,913.93;0.00;-4,384.65;161.81;-1,718.72;0.25;-1,983.50;1,174.50;0.00;415.78;0.00;0.00;-51.00;685.03;-1,019.09;0.00;-3,555.89;1,654.74;0.00;0.00;-1,348.50;0.00;-944.70
Aug 19, 2025 9:00 PM;Aug 19, 2025 10:00 PM;-9,984.84;0.00;-3,654.00;139.81;-1,037.60;0.25;-2,122.75;980.00;-7.00;375.40;0.00;0.00;-202.00;589.56;-715.58;0.00;-3,201.54;1,075.86;-8.24;0.00;-1,398.50;0.00;-798.49
Aug 19, 2025 10:00 PM;Aug 19, 2025 11:00 PM;-8,743.92;0.00;-3,644.99;171.90;-321.80;0.00;-2,372.25;1,051.75;-1.00;337.20;0.00;0.00;-570.00;943.64;-341.06;0.00;-2,723.68;1,019.41;-10.44;0.00;-1,396.25;0.00;-886.35
Aug 19, 2025 11:00 PM;Aug 20, 2025 12:00 AM;-7,794.27;0.00;-3,738.40;738.45;-56.97;0.00;-2,980.75;1,103.75;-20.75;297.66;0.00;0.00;-617.00;1,525.86;-246.32;0.00;-2,540.37;898.06;-16.22;0.00;-1,272.75;0.00;-868.52
Aug 20, 2025 12:00 AM;Aug 20, 2025 1:00 AM;-7,888.49;0.00;-3,224.01;637.96;-126.42;0.00;-3,104.50;526.25;-100.00;298.95;0.00;0.00;-617.00;1,249.81;-303.56;0.00;-2,420.17;1,447.82;0.00;0.00;-1,290.25;0.00;-863.37
Aug 20, 2025 1:00 AM;Aug 20, 2025 2:00 AM;-7,655.12;0.00;-2,625.80;718.22;-59.10;0.00;-3,158.00;291.00;-172.50;301.74;0.00;0.00;-617.00;938.80;-248.86;0.00;-2,311.88;1,162.27;0.00;0.00;-942.50;0.00;-931.51
Aug 20, 2025 2:00 AM;Aug 20, 2025 3:00 AM;-7,921.25;0.00;-1,967.23;791.92;-59.68;0.00;-3,223.75;141.25;-238.75;281.30;0.00;0.00;-617.00;788.50;-130.73;0.00;-2,546.09;1,169.97;0.00;0.00;-1,338.75;0.00;-972.21
Aug 20, 2025 3:00 AM;Aug 20, 2025 4:00 AM;-7,658.06;0.00;-1,498.35;748.29;-86.63;0.00;-3,275.50;107.00;-248.75;317.01;0.00;0.00;-617.00;808.64;-101.07;0.00;-2,765.93;1,196.97;0.00;0.00;-1,265.25;0.00;-977.48
Aug 20, 2025 4:00 AM;Aug 20, 2025 5:00 AM;-7,546.13;0.00;-1,728.78;746.62;-89.59;0.00;-3,103.75;146.75;-239.00;310.05;0.00;0.00;-617.00;797.60;-127.45;0.00;-2,698.34;1,281.20;0.00;0.00;-1,244.25;0.00;-980.20
Aug 20, 2025 5:00 AM;Aug 20, 2025 6:00 AM;-8,759.43;0.00;-2,077.08;349.75;-197.16;0.00;-3,071.75;260.25;-218.75;350.61;0.00;0.00;-617.00;665.21;-288.28;0.00;-2,811.86;1,129.86;0.00;0.00;-1,242.75;0.00;-990.47
Aug 20, 2025 6:00 AM;Aug 20, 2025 7:00 AM;-10,244.31;0.00;-2,590.67;131.85;-1,096.40;0.75;-2,750.50;403.00;-138.75;326.79;0.00;0.00;-617.00;381.18;-608.53;0.00;-3,220.61;1,503.88;0.00;0.00;-1,186.50;0.00;-782.80
Aug 20, 2025 7:00 AM;Aug 20, 2025 8:00 AM;-10,759.83;0.00;-2,385.18;136.49;-911.35;0.00;-2,404.50;112.00;-315.75;276.62;0.00;0.00;-109.00;265.25;-727.61;0.00;-3,210.15;663.27;-12.04;0.00;-1,178.25;0.00;-959.64
Aug 20, 2025 8:00 AM;Aug 20, 2025 9:00 AM;-9,422.59;0.00;-1,847.61;156.94;-100.32;1.25;-1,619.75;0.00;-1,087.00;402.46;0.00;0.00;0.00;577.41;-1,021.21;0.00;-2,712.89;113.13;-352.04;0.00;-969.25;0.00;-963.70
Aug 20, 2025 9:00 AM;Aug 20, 2025 10:00 AM;-6,669.80;0.00;-1,222.43;642.50;-2.33;627.75;-349.00;0.00;-1,461.00;441.24;0.00;0.00;0.00;686.83;-1,202.95;0.00;-2,277.55;0.14;-1,125.76;0.00;-566.25;0.00;-861.00
Aug 20, 2025 10:00 AM;Aug 20, 2025 11:00 AM;-4,944.50;210.59;-609.06;646.06;-1.20;778.75;-231.50;0.00;-1,707.50;542.02;0.00;0.00;-453.00;877.93;-823.62;0.00;-2,179.68;0.00;-1,407.59;130.00;-100.50;0.00;-616.20
Aug 20, 2025 11:00 AM;Aug 20, 2025 12:00 PM;-3,533.69;261.04;-1,019.77;552.15;-0.50;578.00;-165.00;0.00;-1,099.25;502.43;0.00;0.00;-179.00;776.97;-621.65;0.00;-1,911.78;0.00;-1,149.89;405.75;0.00;0.00;-463.19
Aug 20, 2025 12:00 PM;Aug 20, 2025 1:00 PM;-1,321.75;220.94;-1,371.72;768.63;-0.36;1,411.25;0.00;0.00;-619.25;553.06;0.00;0.00;-285.00;785.72;-436.56;0.00;-1,833.63;0.00;-614.77;1,018.25;0.00;0.00;-918.31
Aug 20, 2025 1:00 PM;Aug 20, 2025 2:00 PM;-649.38;60.72;-2,163.74;676.20;0.00;2,077.00;0.00;24.00;-154.75;419.95;0.00;0.00;-446.00;931.75;-232.47;0.00;-2,385.45;384.39;-191.41;1,294.75;0.00;0.00;-944.32
Aug 20, 2025 2:00 PM;Aug 20, 2025 3:00 PM;-277.46;0.55;-3,317.05;627.89;0.00;2,242.75;0.00;508.00;-21.25;356.92;0.00;0.00;-422.00;1,318.01;-76.67;0.00;-2,053.14;583.13;-6.17;876.75;0.00;0.00;-895.18
Aug 20, 2025 3:00 PM;Aug 20, 2025 4:00 PM;-1,777.89;0.00;-3,625.13;802.37;-1.54;738.75;-12.00;804.00;-37.75;376.64;0.00;0.00;-51.00;1,263.69;-119.67;0.00;-2,079.32;596.83;-1.71;497.75;0.00;0.00;-929.79
Aug 20, 2025 4:00 PM;Aug 20, 2025 5:00 PM;-2,020.42;0.00;-2,904.96;896.17;0.00;221.75;-151.00;958.50;-159.75;386.04;0.00;0.00;0.00;1,026.06;-76.68;0.00;-2,112.39;646.95;-36.16;252.00;-51.00;0.00;-915.94
Aug 20, 2025 5:00 PM;Aug 20, 2025 6:00 PM;-2,892.52;0.51;-2,833.77;561.00;-127.04;500.25;-1,166.00;1,396.25;-31.75;422.43;0.00;0.00;0.00;1,656.40;-157.78;0.00;-2,923.78;1,516.88;0.00;0.00;-724.25;0.00;-981.86
Aug 20, 2025 6:00 PM;Aug 20, 2025 7:00 PM;-5,483.31;0.00;-4,091.09;126.53;-823.77;922.75;-31.00;1,055.00;0.00;471.75;0.00;128.00;0.00;1,108.88;-390.45;0.00;-3,179.88;1,461.93;0.00;0.00;-1,241.00;0.00;-1,000.96
Aug 20, 2025 7:00 PM;Aug 20, 2025 8:00 PM;-8,652.94;0.00;-4,268.44;177.49;-1,937.13;952.25;-697.00;880.25;0.00;381.69;0.00;6.00;0.00;995.21;-832.17;0.00;-3,597.63;1,576.70;0.00;0.00;-1,289.00;0.00;-1,001.15
Aug 20, 2025 8:00 PM;Aug 20, 2025 9:00 PM;-7,383.28;0.00;-4,481.96;168.38;-1,913.77;987.00;-148.75;1,019.00;0.00;391.45;0.00;365.00;0.00;1,075.08;-838.93;0.00;-3,647.93;1,573.42;0.00;0.00;-930.00;0.00;-1,001.26
Aug 20, 2025 9:00 PM;Aug 20, 2025 10:00 PM;-5,756.72;0.00;-3,474.04;127.82;-1,176.52;982.75;-71.50;878.25;0.00;369.62;0.00;288.00;0.00;885.47;-622.46;0.00;-3,128.20;1,286.10;0.00;0.00;-1,101.50;0.00;-1,000.50
Aug 20, 2025 10:00 PM;Aug 20, 2025 11:00 PM;-4,378.51;0.00;-2,723.99;258.87;-382.30;679.50;-1,027.50;1,063.75;0.00;370.10;0.00;24.00;0.00;1,450.56;-328.87;0.00;-2,793.75;1,390.74;0.00;0.00;-1,399.50;0.00;-960.12
Aug 20, 2025 11:00 PM;Aug 21, 2025 12:00 AM;-3,541.67;0.00;-2,295.27;699.62;-137.99;322.00;-1,920.50;1,058.75;0.00;345.43;0.00;0.00;0.00;1,907.61;-369.26;0.00;-2,369.37;1,503.65;0.00;0.00;-1,401.50;0.00;-884.85
Aug 21, 2025 12:00 AM;Aug 21, 2025 1:00 AM;-4,196.91;0.00;-2,295.07;656.56;-185.07;127.50;-1,666.25;748.75;-16.75;314.19;0.00;0.00;0.00;1,554.75;-238.01;0.00;-2,710.10;1,729.07;0.00;0.00;-1,267.75;0.00;-948.72
Aug 21, 2025 1:00 AM;Aug 21, 2025 2:00 AM;-4,863.21;0.00;-2,329.24;731.73;-124.90;0.00;-2,211.00;566.25;-44.25;293.90;0.00;0.00;0.00;1,368.69;-159.71;0.00;-2,697.11;1,738.14;0.00;0.00;-997.75;0.00;-997.95
Aug 21, 2025 2:00 AM;Aug 21, 2025 3:00 AM;-5,572.19;0.00;-2,704.08;811.67;-78.66;0.00;-2,542.00;402.25;-83.25;302.03;0.00;0.00;-133.00;1,352.10;-152.81;0.00;-2,741.60;1,672.31;0.00;0.00;-677.00;0.00;-1,000.16
Aug 21, 2025 3:00 AM;Aug 21, 2025 4:00 AM;-6,452.72;0.00;-2,897.35;929.92;-15.31;0.00;-2,749.50;235.75;-107.25;268.67;0.00;0.00;-127.00;1,282.06;-96.47;0.00;-2,790.26;1,617.77;0.00;0.00;-1,003.75;0.00;-1,000.00
Aug 21, 2025 4:00 AM;Aug 21, 2025 5:00 AM;-7,366.88;0.00;-3,113.86;930.93;-3.46;0.00;-3,103.00;290.00;-63.00;267.23;0.00;0.00;-477.00;1,296.92;-114.74;0.00;-2,808.32;1,903.90;0.00;0.00;-1,371.25;0.00;-1,001.23
Aug 21, 2025 5:00 AM;Aug 21, 2025 6:00 AM;-9,168.73;0.00;-3,164.66;275.57;-366.18;0.00;-3,210.75;436.75;-8.75;251.08;0.00;0.00;-614.00;1,151.47;-305.38;0.00;-3,086.68;1,878.36;0.00;0.00;-1,404.25;0.00;-1,001.31
Aug 21, 2025 6:00 AM;Aug 21, 2025 7:00 AM;-11,169.43;0.00;-3,331.22;214.96;-1,132.68;0.00;-3,006.50;395.00;-6.25;256.84;0.00;0.00;-144.00;374.75;-672.26;0.00;-3,605.68;1,859.66;0.00;0.00;-1,403.25;0.00;-968.80
Aug 21, 2025 7:00 AM;Aug 21, 2025 8:00 AM;-10,513.34;0.00;-3,263.62;157.13;-908.97;0.00;-2,252.00;189.50;-85.50;199.89;0.00;307.00;0.00;219.97;-801.33;0.00;-3,454.45;1,507.30;0.00;0.00;-1,350.00;0.00;-978.25
Aug 21, 2025 8:00 AM;Aug 21, 2025 9:00 AM;-8,550.36;4.16;-2,555.01;144.09;-689.98;4.75;-1,521.00;523.50;-173.25;234.62;0.00;74.00;0.00;448.62;-449.13;0.00;-3,261.46;934.56;0.00;0.00;-1,370.00;0.00;-898.83
