Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Sep 14, 2024 6:00 AM;Sep 14, 2024 7:00 AM;41,411.75;42,402.75;991.00;20,869.50
Sep 14, 2024 7:00 AM;Sep 14, 2024 8:00 AM;43,728.50;44,063.50;335.00;23,572.00
Sep 14, 2024 8:00 AM;Sep 14, 2024 9:00 AM;47,036.25;47,390.00;353.75;24,676.25
Sep 14, 2024 9:00 AM;Sep 14, 2024 10:00 AM;49,282.50;50,083.25;800.75;21,724.75
Sep 14, 2024 10:00 AM;Sep 14, 2024 11:00 AM;50,834.25;53,787.75;2,953.50;16,213.50
Sep 14, 2024 11:00 AM;Sep 14, 2024 12:00 PM;51,649.75;56,258.25;4,608.50;12,419.25
Sep 14, 2024 12:00 PM;Sep 14, 2024 1:00 PM;51,420.00;56,312.75;4,892.75;10,728.50
Sep 14, 2024 1:00 PM;Sep 14, 2024 2:00 PM;49,419.00;54,522.75;5,103.75;8,176.50
Sep 14, 2024 2:00 PM;Sep 14, 2024 3:00 PM;47,608.25;53,046.75;5,438.50;7,144.00
Sep 14, 2024 3:00 PM;Sep 14, 2024 4:00 PM;47,307.75;52,317.25;5,009.50;9,359.50
Sep 14, 2024 4:00 PM;Sep 14, 2024 5:00 PM;47,129.25;51,202.75;4,073.50;13,141.50
Sep 14, 2024 5:00 PM;Sep 14, 2024 6:00 PM;48,105.50;49,680.75;1,575.25;19,074.50
Sep 14, 2024 6:00 PM;Sep 14, 2024 7:00 PM;49,624.50;50,358.75;734.25;28,217.00
Sep 14, 2024 7:00 PM;Sep 14, 2024 8:00 PM;49,734.50;49,778.25;43.75;34,234.00
Sep 14, 2024 8:00 PM;Sep 14, 2024 9:00 PM;48,595.00;48,599.00;4.00;34,480.25
Sep 14, 2024 9:00 PM;Sep 14, 2024 10:00 PM;45,834.50;45,914.75;80.25;31,783.25
Sep 14, 2024 10:00 PM;Sep 14, 2024 11:00 PM;43,187.50;43,261.75;74.25;29,620.25
Sep 14, 2024 11:00 PM;Sep 15, 2024 12:00 AM;40,540.25;41,010.25;470.00;27,623.25
Sep 15, 2024 12:00 AM;Sep 15, 2024 1:00 AM;38,322.25;38,758.50;436.25;25,681.75
Sep 15, 2024 1:00 AM;Sep 15, 2024 2:00 AM;36,627.25;37,300.00;672.75;24,934.25
Sep 15, 2024 2:00 AM;Sep 15, 2024 3:00 AM;35,623.50;36,600.00;976.50;24,562.25
